vaf_values	ng_range	score	w_comp	TP	FP	TN	FN	FN_u	FN_o	sens.	spec.	acc.	youden	prec.	recall	F1	FDR
0.0_100.0 	4.0_12.0	0.9	0.5	0	51	1357	22	22	0	0.0	0.964	0.949	-0.036	0.0	0.0	0.0	1.0
